Census.Date,Ward,Village.2002,Village,vitongoji,Adults,Children,dogs,vacc_dogs,pups,vacc_pups,cats,vacc_cats,kittens,vacc_kittens,humansTotal,dogsTotal
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,7,9,0,0,0,0,1,0,0,0,16,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,11,6,1,1,0,0,0,0,0,0,17,1
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,1,2,0,0,0,0,0,0,0,0,3,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,0,1,1,3,0,1,1,1,0,2,4
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,3,2,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,4,1,0,0,0,1,1,0,0,6,1
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,6,2,2,0,0,0,0,0,0,8,2
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,5,2,2,0,0,1,0,0,0,7,2
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,5,4,4,0,0,0,0,0,0,7,4
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,9,10,0,0,0,0,1,0,0,0,19,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,6,2,2,1,0,1,1,0,0,8,3
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,11,10,0,0,0,0,2,0,0,0,21,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,3,5,0,0,0,0,0,0,0,0,8,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,8,13,0,0,0,0,1,0,0,0,21,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,4,3,0,0,0,0,0,0,0,0,7,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,6,5,0,0,0,0,0,0,0,0,11,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,5,5,1,0,0,0,0,0,0,0,10,1
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,6,0,0,0,0,0,0,0,0,8,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,5,5,0,0,0,0,0,0,0,0,10,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,3,7,0,0,0,0,1,0,0,0,10,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,4,4,1,1,0,0,0,0,0,0,8,1
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,3,2,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,3,2,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,0,1,1,0,0,0,0,0,0,2,1
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,5,4,0,0,0,0,0,0,0,0,9,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,17,7,0,0,0,0,0,0,0,0,24,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,1,1,0,0,0,0,0,0,0,0,2,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,3,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,1,0,0,0,0,0,0,0,0,3,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,2,0,0,0,0,0,0,0,0,4,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,3,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,4,9,1,1,0,0,0,0,0,0,13,1
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,3,2,1,1,0,1,0,0,0,5,3
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,12,10,0,0,0,0,0,0,0,0,22,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,1,0,0,0,0,0,0,0,0,0,1,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,3,3,0,0,0,0,0,0,0,0,6,0
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,2,6,2,2,0,0,1,0,0,0,8,2
06/04/2008,Mugumu,Mugumu,Mugumu,Sedeco,3,5,1,1,0,0,1,0,0,0,8,1
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,5,2,2,0,0,0,0,1,0,12,2
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,6,0,0,0,0,1,1,0,0,11,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,2,0,0,0,0,0,0,0,0,9,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,1,3,0,0,0,0,0,0,0,0,4,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,1,0,0,0,0,0,0,0,0,4,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,1,0,0,0,0,0,0,0,0,5,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,4,0,0,1,0,1,0,0,0,9,1
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,6,8,0,0,0,0,0,0,0,0,14,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,1,2,2,0,0,0,0,0,0,4,2
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,6,0,0,0,0,0,0,0,0,10,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,10,10,2,2,0,0,1,0,0,0,20,2
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,2,1,1,0,0,0,0,0,0,6,1
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,1,0,0,0,0,0,0,0,0,5,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,6,6,0,0,0,0,0,0,0,0,12,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,2,1,1,0,0,0,0,0,0,7,1
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,8,3,1,0,0,0,0,0,1,0,11,1
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,10,6,0,0,0,0,0,0,0,0,16,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,3,0,0,0,0,3,0,0,0,8,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,2,1,1,0,0,2,0,0,0,6,1
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,4,0,0,0,0,0,0,0,0,6,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,71,81,0,0,0,0,0,0,0,0,152,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,1,2,0,0,0,0,0,0,0,0,3,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,8,1,0,0,0,0,0,0,0,15,1
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,18,6,0,0,0,0,0,0,0,0,24,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,2,0,0,0,0,0,0,0,0,5,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,3,0,0,0,0,0,0,0,0,7,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,1,0,0,0,0,0,0,0,0,3,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,0,0,0,0,0,0,0,0,0,3,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,0,0,0,0,0,2,0,0,0,5,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,4,0,0,0,0,0,0,0,0,7,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,1,3,0,0,0,0,0,0,0,0,4,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,1,0,0,0,0,0,0,0,0,6,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,2,0,0,0,0,1,0,4,0,9,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,4,0,0,0,0,0,0,0,0,11,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,8,0,0,0,0,0,0,0,0,13,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,0,0,0,0,0,0,0,0,0,2,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,2,0,0,0,0,1,1,0,0,4,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,3,0,0,0,0,0,0,2,0,10,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,9,0,0,0,0,0,0,0,0,13,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,2,0,0,0,0,0,0,0,0,5,0
05/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,5,0,0,0,0,1,0,0,0,12,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,1,0,2,2,0,0,0,0,0,0,1,2
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,4,0,0,0,0,0,0,0,0,8,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,2,1,1,0,0,0,0,0,0,4,1
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,5,2,2,0,0,0,0,0,0,7,2
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,8,4,4,0,0,1,1,0,0,15,4
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,3,0,0,0,0,0,0,0,0,8,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,6,0,2,2,0,0,0,0,0,0,6,2
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,1,1,1,0,0,0,0,0,0,4,1
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,2,1,1,0,0,0,0,0,0,4,1
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,3,2,2,0,0,0,0,0,0,7,2
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,1,0,0,0,0,0,0,0,0,0,1,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,5,1,1,2,0,0,0,1,0,7,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,8,7,5,5,0,0,1,0,0,0,15,5
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,3,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,10,0,0,0,0,0,0,0,0,13,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,3,3,3,5,0,0,0,0,0,8,8
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,5,3,3,0,0,1,1,4,0,9,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,1,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,3,0,0,0,0,1,1,0,0,8,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,2,0,0,0,0,0,0,1,0,4,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,8,4,4,0,0,0,0,0,0,15,4
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,2,0,0,0,0,0,0,0,0,4,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,2,5,5,1,1,1,1,0,0,6,6
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,4,2,2,1,1,2,1,0,0,8,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,1,1,1,1,0,1,0,0,0,4,2
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,1,3,0,0,0,0,0,0,0,0,4,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,6,0,0,0,0,0,0,0,0,10,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,2,1,1,2,0,0,0,0,0,6,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,4,0,0,0,0,0,0,0,0,6,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,4,3,3,1,0,0,0,0,0,6,4
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,4,1,1,2,0,0,0,0,0,9,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,3,1,1,1,0,0,0,0,0,5,2
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,1,1,1,0,0,0,0,0,0,5,1
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,6,7,4,3,0,0,0,0,0,0,13,4
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,3,0,0,1,0,0,0,0,0,5,1
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,4,1,1,2,0,0,0,0,0,7,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,0,1,1,0,0,1,0,0,0,3,1
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,3,0,0,0,0,0,0,0,0,6,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,5,0,0,0,0,1,0,0,0,10,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,5,4,4,1,0,1,0,0,0,10,5
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,3,0,0,0,0,1,0,0,0,8,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,1,3,3,0,0,0,0,0,0,6,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,0,0,0,0,0,0,0,0,0,3,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,5,4,4,0,0,1,1,0,0,7,4
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,4,0,0,0,0,0,0,0,0,7,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,1,4,0,0,0,0,0,0,0,0,5,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,5,2,3,3,3,0,0,0,0,0,7,6
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,5,0,0,0,0,0,0,0,0,7,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,5,1,1,0,0,0,0,0,0,9,1
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,3,3,3,0,0,0,0,0,0,6,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,4,3,3,0,0,2,2,0,0,8,3
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,0,0,0,0,0,0,0,0,0,3,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,6,2,2,3,0,0,0,0,0,8,5
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,7,1,0,0,0,0,1,1,0,0,8,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,4,2,2,0,0,0,0,0,0,6,2
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,5,0,0,0,0,0,0,0,0,7,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,3,0,0,0,0,0,0,0,0,7,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,3,4,0,0,0,0,0,0,0,0,7,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,5,0,0,0,0,0,0,0,0,7,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,2,1,0,0,0,0,0,0,0,0,3,0
06/04/2008,Mugumu,Mugumu,Morotonga,Polisi,4,3,0,0,0,0,0,0,0,0,7,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,2,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,4,0,0,0,0,0,0,0,0,5,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,6,6,1,0,2,2,2,0,0,0,12,3
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,1,1,0,0,0,0,5,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,6,3,2,0,3,2,1,0,0,0,9,5
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,8,1,1,0,0,1,0,0,0,11,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,1,0,0,0,0,0,0,0,0,3,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,2,1,1,0,0,0,0,0,0,6,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,5,2,0,0,0,0,0,0,0,10,2
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,8,3,4,4,0,0,0,0,0,0,11,4
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,4,4,4,0,0,1,0,0,0,8,4
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,6,2,0,2,0,1,0,1,0,8,4
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,0,0,0,0,0,0,0,0,0,2,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,5,2,0,0,0,0,0,0,0,7,2
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,0,0,0,0,0,0,0,0,0,2,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,7,3,3,0,0,0,0,0,0,10,3
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,0,0,0,0,0,0,0,0,0,1,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,7,1,1,0,0,0,0,0,0,9,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,2,1,1,0,0,0,0,0,0,6,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,1,0,0,0,0,0,4,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,0,0,0,0,0,0,0,0,0,1,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,0,0,0,0,0,1,0,0,0,1,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,7,6,1,1,0,0,2,0,0,0,13,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,1,0,1,0,0,0,0,0,6,2
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,0,0,0,0,0,0,5,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,3,1,1,0,0,1,0,0,0,4,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,0,0,1,0,1,0,5,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,0,0,0,0,0,0,0,0,6,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,9,3,3,0,0,1,0,0,0,13,3
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,5,0,0,0,0,0,0,0,0,8,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,7,0,0,0,0,0,0,0,0,9,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,2,2,0,0,1,1,0,0,4,2
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,0,0,0,0,0,0,5,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,0,0,0,0,0,0,0,0,6,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,1,0,0,0,0,0,0,0,5,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,0,0,1,0,0,0,5,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,1,0,0,0,0,0,0,0,0,3,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,1,0,0,0,0,1,0,0,0,3,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,0,0,1,0,0,0,5,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,0,0,0,0,0,0,0,0,6,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,2,2,0,0,0,0,0,0,5,2
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,5,0,0,0,0,0,0,0,0,8,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,0,0,0,0,1,0,2,0,6,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,1,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,5,1,0,1,0,0,0,0,0,8,2
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,7,2,2,0,0,0,0,0,0,11,2
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,1,0,0,0,1,1,0,0,6,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,7,1,1,2,0,0,0,0,0,12,3
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,6,1,1,0,0,0,0,0,0,9,1
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,0,0,0,0,0,0,5,0
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,6,3,3,0,0,1,1,0,0,10,3
11/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,4,2,2,0,0,1,0,0,0,8,2
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,1,1,0,0,0,0,0,0,4,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,3,0,0,0,0,0,0,0,0,7,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,6,2,2,0,0,0,0,0,0,8,2
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,6,0,0,0,0,0,0,0,0,8,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,3,0,0,0,0,0,0,0,0,6,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,9,8,0,0,0,0,1,1,0,0,17,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,2,1,1,1,0,0,0,0,0,6,2
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,3,0,0,0,0,0,0,0,0,4,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,3,5,4,5,0,1,0,0,0,7,10
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,3,0,0,0,0,0,0,0,0,8,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,7,0,0,0,0,0,0,0,0,10,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,4,2,2,0,0,0,0,0,0,7,2
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,6,5,0,0,0,0,0,0,0,0,11,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,2,2,2,0,0,1,0,0,0,5,2
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,1,0,0,0,0,0,0,0,0,4,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,2,3,3,4,0,0,0,0,0,3,7
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,3,0,0,0,0,0,0,0,0,6,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,1,0,0,1,0,0,0,0,0,3,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,0,0,0,0,0,0,0,0,6,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,3,1,0,0,0,0,0,0,0,7,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,6,3,3,1,0,1,0,0,0,9,4
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,4,4,2,0,1,0,0,0,6,6
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,6,1,1,0,0,0,0,0,0,9,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,5,1,1,0,0,0,0,0,0,10,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,3,0,0,0,0,0,0,0,0,5,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,4,1,1,0,0,1,1,0,0,6,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,4,0,0,0,0,0,0,0,0,7,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,2,1,1,0,0,1,0,0,0,3,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,1,0,0,0,0,0,0,0,0,3,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,5,0,0,0,0,1,0,0,0,8,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,6,4,0,0,0,0,0,0,0,0,10,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,3,0,0,0,0,0,0,0,0,6,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,5,0,0,0,0,0,0,0,0,6,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,4,3,3,2,0,8,0,2,0,9,5
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,6,0,1,1,0,0,0,0,0,0,6,1
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,0,0,0,0,0,0,0,0,0,2,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,5,0,0,0,0,1,1,0,0,6,0
12/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,0,1,0,0,0,0,0,0,0,5,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,9,6,2,2,0,0,1,0,0,0,15,2
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,6,1,0,0,0,1,0,0,0,11,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,0,0,0,0,0,0,0,0,0,1,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,2,0,0,0,0,0,0,0,0,4,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,3,0,0,0,0,0,0,0,0,6,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,6,1,1,0,0,1,1,0,0,8,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,10,1,1,0,0,0,0,0,0,15,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,0,2,2,0,0,0,0,0,0,2,2
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,2,1,1,0,0,0,0,0,0,6,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,5,0,0,0,0,0,0,0,0,9,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,3,0,0,0,0,1,0,1,0,8,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,1,0,0,0,0,0,0,0,0,5,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,1,1,1,0,0,0,0,0,0,2,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,2,0,0,0,0,0,1,0,0,0,2,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,6,2,0,0,0,0,0,0,0,0,8,0
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,3,4,1,0,0,0,0,0,0,0,7,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,4,6,2,2,0,0,1,0,0,0,10,2
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,1,3,1,0,0,0,0,0,0,0,4,1
13/05/2009,Mugumu,Mugumu,Mugumu,National Housing,5,5,0,0,0,0,0,0,0,0,10,0
