"cellID","Region","District","Ward","WardID","Village","VillageID"
2376,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2377,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2378,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2379,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2380,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2381,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2382,"Mara","Serengeti","Manchira",13,"Misseke",49
2383,"Mara","Serengeti","Manchira",13,"Misseke",49
2384,"Mara","Serengeti","Manchira",13,"Misseke",49
2385,"Mara","Serengeti","Manchira",13,"Misseke",49
2386,"Mara","Serengeti","Manchira",13,"Misseke",49
2387,"Mara","Serengeti","Manchira",13,"Misseke",49
2388,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2389,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2390,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2391,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2392,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2393,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2394,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2395,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2396,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2397,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2398,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2399,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2400,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2401,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2402,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2403,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2404,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2405,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2406,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2407,"Mara","Serengeti","Rigicha",23,"Wagete",88
2408,"Mara","Serengeti","Rigicha",23,"Wagete",88
2409,"Mara","Serengeti","Rigicha",23,"Wagete",88
2410,"Mara","Serengeti","Rigicha",23,"Wagete",88
2411,"Mara","Serengeti","Rigicha",23,"Wagete",88
2412,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2413,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2414,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2415,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2416,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2417,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2418,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2419,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2420,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2421,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2422,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2423,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2424,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2425,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2426,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2427,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2428,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2429,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2430,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2431,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2432,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2433,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2434,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2435,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2436,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2437,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2438,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2439,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2440,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2441,"Mara","Serengeti","Manchira",13,"Misseke",49
2442,"Mara","Serengeti","Manchira",13,"Misseke",49
2443,"Mara","Serengeti","Manchira",13,"Misseke",49
2444,"Mara","Serengeti","Manchira",13,"Misseke",49
2445,"Mara","Serengeti","Manchira",13,"Misseke",49
2446,"Mara","Serengeti","Manchira",13,"Misseke",49
2447,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2448,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2449,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2450,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2451,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2452,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2453,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2454,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2455,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2456,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2457,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2458,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2459,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2460,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2461,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2462,"Mara","Serengeti","Rigicha",23,"Nyankomogo",69
2463,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2464,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2465,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2466,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2467,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2468,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2469,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2470,"Mara","Serengeti","Natta",18,"Kono",29
2471,"Mara","Serengeti","Natta",18,"Kono",29
2472,"Mara","Serengeti","Natta",18,"Kono",29
2473,"Mara","Serengeti","Natta",18,"Kono",29
2474,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2475,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2476,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2477,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2478,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2479,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2480,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2481,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2482,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2483,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2484,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2485,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2486,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2487,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2488,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2489,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2490,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2491,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2492,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2493,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2494,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2495,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2496,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2497,"Mara","Serengeti","Uwanja wa Ndege",27,"Burunga",6
2498,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2499,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2500,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2501,"Mara","Serengeti","Manchira",13,"Misseke",49
2502,"Mara","Serengeti","Manchira",13,"Misseke",49
2503,"Mara","Serengeti","Manchira",13,"Misseke",49
2504,"Mara","Serengeti","Manchira",13,"Misseke",49
2505,"Mara","Serengeti","Manchira",13,"Misseke",49
2506,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2507,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2508,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2509,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2510,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2511,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2512,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2513,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2514,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2515,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2516,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2517,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2518,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2519,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2520,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2521,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2522,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2523,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2524,"Mara","Serengeti","Rigicha",23,"Rigicha",79
2525,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2526,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2527,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2528,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2529,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2530,"Mara","Serengeti","Natta",18,"Kono",29
2531,"Mara","Serengeti","Natta",18,"Kono",29
2532,"Mara","Serengeti","Natta",18,"Kono",29
2533,"Mara","Serengeti","Natta",18,"Kono",29
2534,"Mara","Serengeti","Natta",18,"Kono",29
2535,"Mara","Serengeti","Natta",18,"Kono",29
2536,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2537,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2538,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2539,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2540,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2541,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2542,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2543,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2544,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2545,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2546,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2547,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2548,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2549,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2550,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2551,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2552,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2553,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2554,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2555,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2556,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2557,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2558,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2559,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2560,"Mara","Serengeti","Manchira",13,"Bwitengi",8
2561,"Mara","Serengeti","Manchira",13,"Misseke",49
2562,"Mara","Serengeti","Manchira",13,"Misseke",49
2563,"Mara","Serengeti","Manchira",13,"Misseke",49
2564,"Mara","Serengeti","Manchira",13,"Misseke",49
2565,"Mara","Serengeti","Manchira",13,"Misseke",49
2566,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2567,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2568,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2569,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2570,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2571,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2572,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2573,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2574,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2575,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2576,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2577,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2578,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2579,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2580,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2581,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2582,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2583,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2584,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2585,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2586,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2587,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2588,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2589,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2590,"Mara","Serengeti","Natta",18,"Kono",29
2591,"Mara","Serengeti","Natta",18,"Kono",29
2592,"Mara","Serengeti","Natta",18,"Kono",29
2593,"Mara","Serengeti","Natta",18,"Kono",29
2594,"Mara","Serengeti","Natta",18,"Kono",29
2595,"Mara","Serengeti","Natta",18,"Kono",29
2596,"Mara","Serengeti","Natta",18,"Mbisso",46
2597,"Mara","Serengeti","Natta",18,"Mbisso",46
2598,"Mara","Serengeti","Natta",18,"Mbisso",46
2599,"Mara","Serengeti","Mosongo",16,"Mosongo",52
2600,"Mara","Serengeti","Natta",18,"Makundusi",38
2601,"Mara","Serengeti","Natta",18,"Makundusi",38
2602,"Mara","Serengeti","Natta",18,"Makundusi",38
2603,"Mara","Serengeti","Natta",18,"Makundusi",38
2604,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2605,"Mara","Serengeti","Mosongo",16,"Kenokwe",20
2606,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2607,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2608,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2609,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2610,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2611,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2612,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2613,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2614,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2615,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2616,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2617,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2618,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2619,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2620,"Mara","Serengeti","Manchira",13,"Misseke",49
2621,"Mara","Serengeti","Manchira",13,"Misseke",49
2622,"Mara","Serengeti","Manchira",13,"Misseke",49
2623,"Mara","Serengeti","Manchira",13,"Misseke",49
2624,"Mara","Serengeti","Manchira",13,"Misseke",49
2625,"Mara","Serengeti","Manchira",13,"Misseke",49
2626,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2627,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2628,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2629,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2630,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2631,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2632,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2633,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2634,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2635,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2636,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2637,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2638,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2639,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2640,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2641,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2642,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2643,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2644,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2645,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2646,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2647,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2648,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2649,"Mara","Serengeti","Natta",18,"Kono",29
2650,"Mara","Serengeti","Natta",18,"Kono",29
2651,"Mara","Serengeti","Natta",18,"Kono",29
2652,"Mara","Serengeti","Natta",18,"Kono",29
2653,"Mara","Serengeti","Natta",18,"Kono",29
2654,"Mara","Serengeti","Natta",18,"Kono",29
2655,"Mara","Serengeti","Natta",18,"Mbisso",46
2656,"Mara","Serengeti","Natta",18,"Mbisso",46
2657,"Mara","Serengeti","Natta",18,"Mbisso",46
2658,"Mara","Serengeti","Natta",18,"Mbisso",46
2659,"Mara","Serengeti","Natta",18,"Mbisso",46
2660,"Mara","Serengeti","Natta",18,"Makundusi",38
2661,"Mara","Serengeti","Natta",18,"Makundusi",38
2662,"Mara","Serengeti","Natta",18,"Makundusi",38
2663,"Mara","Serengeti","Natta",18,"Makundusi",38
2664,"Mara","Serengeti","Natta",18,"Makundusi",38
2665,"Mara","Serengeti","Natta",18,"Makundusi",38
2666,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2667,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2668,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2669,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2670,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2671,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2672,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2673,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2674,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2675,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2676,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2677,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2678,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2679,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2680,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2681,"Mara","Serengeti","Manchira",13,"Misseke",49
2682,"Mara","Serengeti","Manchira",13,"Misseke",49
2683,"Mara","Serengeti","Manchira",13,"Misseke",49
2684,"Mara","Serengeti","Manchira",13,"Misseke",49
2685,"Mara","Serengeti","Manchira",13,"Misseke",49
2686,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2687,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2688,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2689,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2690,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2691,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2692,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2693,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2694,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2695,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2696,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2697,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2698,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2699,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2700,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2701,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2702,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2703,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2704,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2705,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2706,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2707,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2708,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2709,"Mara","Serengeti","Natta",18,"Kono",29
2710,"Mara","Serengeti","Natta",18,"Kono",29
2711,"Mara","Serengeti","Natta",18,"Kono",29
2712,"Mara","Serengeti","Natta",18,"Motukeri",53
2713,"Mara","Serengeti","Natta",18,"Kono",29
2714,"Mara","Serengeti","Natta",18,"Kono",29
2715,"Mara","Serengeti","Natta",18,"Mbisso",46
2716,"Mara","Serengeti","Natta",18,"Mbisso",46
2717,"Mara","Serengeti","Natta",18,"Mbisso",46
2718,"Mara","Serengeti","Natta",18,"Mbisso",46
2719,"Mara","Serengeti","Natta",18,"Mbisso",46
2720,"Mara","Serengeti","Natta",18,"Makundusi",38
2721,"Mara","Serengeti","Natta",18,"Makundusi",38
2722,"Mara","Serengeti","Natta",18,"Makundusi",38
2723,"Mara","Serengeti","Natta",18,"Makundusi",38
2724,"Mara","Serengeti","Natta",18,"Makundusi",38
2725,"Mara","Serengeti","Natta",18,"Makundusi",38
2726,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2727,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2728,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2729,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2730,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2731,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2732,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2733,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2734,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2735,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2736,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2737,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2738,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2739,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2740,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2741,"Mara","Serengeti","Manchira",13,"Misseke",49
2742,"Mara","Serengeti","Manchira",13,"Misseke",49
2743,"Mara","Serengeti","Manchira",13,"Misseke",49
2744,"Mara","Serengeti","Manchira",13,"Misseke",49
2745,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2746,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2747,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2748,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2749,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2750,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2751,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2752,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2753,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2754,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2755,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2756,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2757,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2758,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2759,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2760,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2761,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2762,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2763,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2764,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2765,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2766,"Mara","Serengeti","Issenye",4,"Nyamasingisi",60
2767,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2768,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2769,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2770,"Mara","Serengeti","Rigicha",23,"Kitembere",27
2771,"Mara","Serengeti","Natta",18,"Motukeri",53
2772,"Mara","Serengeti","Natta",18,"Motukeri",53
2773,"Mara","Serengeti","Natta",18,"Motukeri",53
2774,"Mara","Serengeti","Natta",18,"Motukeri",53
2775,"Mara","Serengeti","Natta",18,"Mbisso",46
2776,"Mara","Serengeti","Natta",18,"Mbisso",46
2777,"Mara","Serengeti","Natta",18,"Mbisso",46
2778,"Mara","Serengeti","Natta",18,"Mbisso",46
2779,"Mara","Serengeti","Natta",18,"Mbisso",46
2780,"Mara","Serengeti","Natta",18,"Makundusi",38
2781,"Mara","Serengeti","Natta",18,"Makundusi",38
2782,"Mara","Serengeti","Natta",18,"Makundusi",38
2783,"Mara","Serengeti","Natta",18,"Makundusi",38
2784,"Mara","Serengeti","Natta",18,"Makundusi",38
2785,"Mara","Serengeti","Natta",18,"Makundusi",38
2786,"Mara","Serengeti","Natta",18,"Makundusi",38
2787,"Mara","Serengeti","Natta",18,"Makundusi",38
2788,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2789,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2790,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2791,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2792,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2793,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2794,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2795,"Mara","Serengeti","Kyambahi",9,"Nyichoka",75
2796,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2797,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2798,"Mara","Serengeti","Kyambahi",9,"Bokore",2
2799,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2800,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2801,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2802,"Mara","Serengeti","Ikoma",3,"Park Nyigoti",77
2803,"Mara","Serengeti","Manchira",13,"Misseke",49
2804,"Mara","Serengeti","Manchira",13,"Misseke",49
2805,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2806,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2807,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2808,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2809,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2810,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2811,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2812,"Mara","Serengeti","Manchira",13,"Rwamchanga",83
2813,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2814,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2815,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2816,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2817,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2818,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2819,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2820,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2821,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2822,"Mara","Serengeti","Sedeco",26,"Bonchugu",3
2823,"Mara","Serengeti","Issenye",4,"Nyiberekera",73
